id,LUAD_17T,LUAD_18T,LUAD_19T,LUAD_20T,LUAD_22T,LUAD_23T,LUAD_24T,LUAD_25T,LUAD_26T,LUAD_27T,LUAD_28T,LUAD_29T,LUAD_30T,LUAD_33T,LUAD_34T,LUAD_35T,LUAD_37T,LUAD_38T,LUAD_39T,LUAD_40T,LUAD_41T,LUAD_42T,LUAD_43T,LUAD_44T,LUAD_45T,LUAD_46T,LUAD_47T,LUAD_48T,LUAD_49T,LUAD_50T,LUAD_51T,LUAD_52T,LUAD_53T,LUAD_54T,LUAD_55T,LUAD_56T,LUAD_57T,LUAD_58T,LUAD_60T,LUAD_61T,LUAD_90T,LUAD_91T,LUAD_17N,LUAD_18N,LUAD_19N,LUAD_20N,LUAD_22N,LUAD_23N,LUAD_24N,LUAD_25N,LUAD_26N,LUAD_27N,LUAD_28N,LUAD_29N,LUAD_30N,LUAD_33N,LUAD_34N,LUAD_35N,LUAD_37N,LUAD_38N,LUAD_39N,LUAD_40N,LUAD_41N,LUAD_42N,LUAD_44N,LUAD_45N,LUAD_46N,LUAD_47N,LUAD_48N,LUAD_49N,LUAD_50N,LUAD_51N,LUAD_52N,LUAD_53N,LUAD_54N,LUAD_55N,LUAD_56N,LUAD_57N,LUAD_60N,LUAD_61N,LUAD_90N,LUAD_91N
P29692,1379863467.0,1978292425.0,934695674.7,1698004625.0,1662501196.0,2046969909.0,4144837630.0,1951096511.0,600321846,6795227420.0,8471670568.0,916268852.4,1101962285.0,1914065593.0,1661370872,6083908364.0,1508582546.0,1923287373.0,1378097826.0,698006141.6,371871721.6,5818963438.0,1626402937.0,1382791925.0,3363560776.0,1301724060.0,870793790.4,1406592008.0,1190667181.0,6190028824.0,2050672218.0,2785805163.0,1126954837.0,2944386481.0,3574552252,2190331802.0,1901108883.0,3141540231.0,1720406688.0,762314471.2,485101825.2,871366514.8,368427320.9,457789147.9,246341018.8,335260765.4,380325373.5,1087328033.0,603715245.4,570168918.4,536437459.2,480381361.4,1409798549.0,444588026.8,902474075.5,373360574.5,640864661.2,752381860.2,684574140,340600407.4,460525624,151572867.6,0.0,365932090.6,641455874.9,636722936.5,571978294.4,381041721.7,696440294.4,258220446.8,1495169193.0,712456922.0,793807024.5,755312719.6,814483347.7,550896585.7,506228649.0,424047322.5,964138971.2,491169433.7,320421131.4,123170277.3
P29728,0.0,0.0,203079849.8,0.0,0.0,62041302.87,0.0,0.0,0,55163983.92,0.0,0.0,0.0,0.0,115699518,0.0,0.0,0.0,0.0,0.0,0.0,130581592.2,125272612.5,0.0,0.0,0.0,0.0,0.0,142453796.1,0.0,0.0,117102320.6,0.0,0.0,0,0.0,0.0,50054382.52,0.0,121663090.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P29966,579041411.5,1483154031.0,933187299.6,856348031.5,645197294.0,670224614.4,1123715430.0,950994294.6,264300164,2867473920.0,3891765245.0,669034426.2,349027713.3,947971589.8,389724154,705203283.1,687999609.5,139637790.8,422207212.8,702316539.5,851604754.8,628907730.5,272521025.0,710341700.4,235871984.0,261238423.8,896840290.4,684131118.5,567580484.4,3016264646.0,542521218.3,268082941.2,316143758.0,1028388602.0,468769452,516385603.6,258393155.2,322204330.1,635142577.6,119922590.4,676349433.6,112213278.7,1232124761.0,1251375197.0,840418378.2,755855898.1,668793498.0,859210033.2,935182163.6,1931218678.0,420365579.6,1322302761.0,1115234199.0,1314713026.0,413859817.0,997984149.0,724226361.2,291220506.8,1157857950,424305891.1,152262908,757555570.4,652738314.0,1664481151.0,548031174.9,789292527.5,601016894.4,778618095.6,623230034.4,506423853.6,1010489693.0,420495691.5,340685383.0,582689859.8,289461231.8,1394252586.0,586730649.1,1015333938.0,659703771.1,290849355.8,595576862.8,425139531.9
P29972,0.0,0.0,648652649.8,0.0,107717398.5,0.0,108510886.0,107320127.8,0,290281967.8,55173892.14,0.0,0.0,121557848.3,0,0.0,0.0,0.0,0.0,416763103.7,135809560.8,0.0,0.0,130347175.1,0.0,0.0,133629397.6,0.0,0.0,0.0,116653306.1,0.0,98823878.99,166963240.7,0,144063900.9,0.0,0.0,0.0,0.0,122183938.4,0.0,192118440.3,240372049.3,488078918.8,0.0,144827124.5,223021344.4,133138081.8,0.0,272630579.6,137518380.7,1569876399.0,126979513.4,237995358.5,136242091.5,310414165.3,290106906.8,360396300,275731807.4,173149908,285322935.2,145380378.5,99538030.2,130759258.3,0.0,150029173.6,156897273.9,218839533.6,150857623.4,110901731.0,131524230.5,147721341.5,152667929.9,321355231.8,261548861.9,144505883.0,252479107.5,0.0,0.0,132525265.7,121718077.3
P30041,87742822.29,90707206.2,0.0,0.0,0.0,0.0,0.0,93696927.79,0,50251483.92,45578892.14,0.0,113598428.3,118174748.3,114817918,0.0,0.0,0.0,0.0,135449967.9,134212460.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,88599027.64,0.0,0.0,119919690.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121273723.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,65420436.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30086,0.0,117731606.2,120596824.9,0.0,0.0,0.0,0.0,0.0,0,59630983.92,114352892.1,0.0,101369428.3,0.0,134888218,0.0,0.0,128569790.8,0.0,0.0,0.0,0.0,0.0,139601975.1,0.0,0.0,0.0,138705003.7,135508096.1,0.0,131150406.1,0.0,98625878.99,158522240.7,91560363,85963900.94,0.0,0.0,0.0,127004290.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121837849.7,0.0,0.0,0.0,0.0,97894253.43,0,0.0,123639608,0.0,0.0,0.0,140969458.3,0.0,0.0,124664273.9,0.0,120511423.4,0.0,122731330.5,0.0,87065929.89,83047115.94,0.0,0.0,0.0,89484742.76,123004277.9,0.0,0.0
P30260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30273,180597822.3,129912606.2,105733424.9,198903406.3,0.0,150188205.8,0.0,101786127.8,128447082,95084983.92,129997184.3,0.0,0.0,0.0,0,102261736.6,129968181.9,141169790.8,136463756.4,0.0,154673660.8,68518146.11,133082912.5,132220475.1,0.0,142346011.9,156467397.6,132855003.7,0.0,68605955.78,171791406.1,116815320.6,133426879.0,199041240.6,0,135545900.9,94408127.64,242151082.5,106505344.4,0.0,126678408.4,0.0,0.0,0.0,111935859.4,0.0,0.0,139541344.4,0.0,0.0,0.0,0.0,0.0,0.0,97958358.51,0.0,116704565.3,0.0,0,132479703.7,0,0.0,0.0,0.0,133841458.3,0.0,131194673.6,128343073.9,126822133.6,114623823.4,64479730.97,0.0,131530341.5,87036929.89,0.0,106873861.9,138077883.0,0.0,189225485.6,0.0,0.0,0.0
P30305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30414,358060466.9,362342124.8,212412349.8,118654006.3,98933198.53,85207302.87,263242672.0,397915711.2,0,61160983.92,0.0,91571213.12,142387356.6,116656448.3,119980318,80700736.64,245809163.8,239038981.6,258894712.8,144261667.9,142697660.8,156415292.2,375600627.5,258086250.2,107242092.0,261667223.8,249405595.2,252264907.4,523355914.4,52820955.78,117723306.1,0.0,84672478.99,0.0,92376863,82140900.94,194967455.2,151189165.0,187713388.7,126249490.4,247815316.8,109652778.7,0.0,105949449.3,0.0,0.0,112979724.5,159652533.2,0.0,109377179.6,0.0,0.0,0.0,0.0,0.0,121200791.5,115124665.3,169214006.9,229626600,130721703.7,123139308,0.0,137916378.5,96193030.2,258494016.6,212693691.0,129614743.6,121833823.9,248224067.2,115035323.4,48408630.97,232312601.0,126013341.5,159153759.8,249102847.8,0.0,0.0,89004607.55,90747742.76,0.0,0.0,0.0
P30419,196277822.3,147639606.2,0.0,0.0,0.0,0.0,0.0,0.0,0,51516383.92,48871892.14,0.0,0.0,113440048.3,0,0.0,119003081.9,0.0,0.0,290411435.8,140944560.8,60531046.11,0.0,0.0,117120592.0,0.0,0.0,0.0,0.0,321180211.6,127386406.1,260079941.2,0.0,0.0,0,0.0,87772927.64,0.0,95193344.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121649941.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30511,85965022.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134011567.9,138470560.8,0.0,126679312.5,127410275.1,0.0,0.0,125368897.6,0.0,0.0,0.0,0.0,0.0,103001879.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,113141178.7,123406440.3,114553049.3,0.0,126819532.7,0.0,125391344.4,0.0,0.0,119578589.8,0.0,0.0,114467513.4,99530358.51,123989191.5,117975865.3,95876253.43,123045150,130876693.7,0,137278167.6,139134778.5,114708030.2,131294758.3,0.0,0.0,121739033.9,0.0,0.0,76694730.97,0.0,0.0,115996929.9,0.0,101711061.9,109257883.0,125159107.5,0.0,116972577.9,125995965.7,0.0
P30533,84582822.29,0.0,0.0,0.0,0.0,62753302.87,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123484447.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,88918944.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38344344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,128746158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,122660958,0.0,0.0,0.0,127814258.3,0.0,0.0,0.0,122494933.6,0.0,0.0,0.0,0.0,0.0,70308415.94,0.0,0.0,0.0,0.0,0.0,125944765.7,0.0
P30566,81121122.29,117530606.2,108249824.9,120919706.3,0.0,45234602.87,85050885.97,105950127.8,129405882,71021983.92,67275892.14,0.0,0.0,121639148.3,122191418,107293736.6,122846281.9,123651290.8,130770956.4,139411967.9,140392460.8,76465146.11,124768012.5,130200675.1,106944692.0,0.0,0.0,126806603.7,135472696.1,71020955.78,119291606.1,133578720.6,95135878.99,77885120.35,96122863,96442900.94,106803627.6,77898082.52,83929544.36,120617790.4,0.0,118344578.7,0.0,108244449.3,112854659.4,0.0,0.0,0.0,0.0,106998979.6,0.0,0.0,74763349.66,0.0,0.0,0.0,0.0,0.0,0,0.0,0,132933537.6,0.0,0.0,128402458.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98210961.88,91229483.05,0.0,82769142.76,0.0,0.0,0.0
P30622,0.0,93058906.2,103459224.9,0.0,0.0,0.0,72504895.97,0.0,0,68812983.92,55278892.14,0.0,0.0,0.0,117003418,0.0,0.0,122029990.8,129288256.4,0.0,0.0,0.0,251417825.0,0.0,0.0,264927723.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250736089,0.0,0.0,0.0,0.0,127969490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80600942.76,0.0,0.0,0.0
P30622;Q9UDT6,79195822.29,90026906.2,100950924.9,113157706.3,107135398.5,70257302.87,0.0,0.0,0,0.0,147597892.1,0.0,97535428.32,129794148.3,0,176028473.2,127387181.9,255165881.6,140514456.4,153024667.9,165259660.8,70543146.11,0.0,137037975.1,120295592.0,134733111.9,0.0,130649503.7,135981096.1,123173955.8,0.0,126736720.6,102746879.0,115547120.3,97357863,200977701.8,0.0,76139082.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124679932.7,121449124.5,0.0,0.0,0.0,0.0,0.0,100230849.7,0.0,99912358.51,0.0,0.0,87337953.43,0,0.0,126298508,0.0,0.0,92272030.2,142407458.3,0.0,131585373.6,0.0,0.0,0.0,120309461.9,0.0,131558341.5,85270929.89,75133215.94,101668461.9,96586883.05,103056107.5,85695942.76,118956077.9,0.0,0.0
P30872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31321,0.0,0.0,100466224.9,0.0,0.0,0.0,0.0,0.0,0,58352983.92,56514892.14,0.0,70657428.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,64898146.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116948006.1,119887820.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31323,133872822.3,150941606.2,212482824.9,131867406.3,99432798.53,363604908.6,339406886.0,260538255.6,169086282,404151151.7,387669676.4,477282639.3,279223284.9,197090148.3,175706218,704045209.9,152914181.9,222855790.8,156080456.4,138204467.9,136640360.8,139867146.1,209517312.5,412151125.3,114400592.0,0.0,186424397.6,440038011.1,134838096.1,123479955.8,121233406.1,174441720.6,156786879.0,187351120.3,363632863,252910900.9,126173627.6,183041082.5,177797344.4,143452490.4,144540608.4,147023578.7,0.0,182278049.3,330245459.4,145432632.7,358889449.0,553091344.4,508731245.4,280350979.6,177001289.8,221191380.7,372162849.7,135816513.4,93436358.51,120404991.5,114604365.3,364973253.4,315819150,155792703.7,0,136033867.6,137269778.5,228324030.2,208392458.3,235429645.5,145831173.6,196740273.9,213131533.6,0.0,391441592.9,206522230.5,200969341.5,348122929.9,317498115.9,266108861.9,95800883.05,203019107.5,260155742.8,208712877.9,158090065.7,119548677.3
P31350,0.0,0.0,0.0,0.0,0.0,0.0,82328885.97,0.0,0,57814983.92,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,61238046.11,0.0,0.0,0.0,0.0,0.0,0.0,135582996.1,66570955.78,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,110998478.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47838783.92,46982192.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114468906.1,0.0,0.0,68246120.35,0,74082300.94,0.0,49947182.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90295527.79,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127517497.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,131581308.4,0.0,0.0,106803349.3,114307359.4,130535632.7,0.0,0.0,0.0,116328979.6,0.0,0.0,91445849.66,0.0,85265058.51,128395491.5,0.0,92804253.43,116253450,0.0,127144108,158153867.6,153690378.5,210954030.2,0.0,140524645.5,132373073.6,0.0,0.0,0.0,0.0,125653230.5,123909341.5,74572529.89,0.0,98732561.88,91309383.05,102293107.5,111077742.8,0.0,0.0,0.0
P31749,78499722.29,95186306.2,101614224.9,0.0,0.0,0.0,0.0,97115627.79,0,57175983.92,0.0,0.0,71383628.32,0.0,119318818,100348736.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258389350.2,0.0,0.0,0.0,0.0,135692696.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31749;P31751;Q9Y243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31751,0.0,0.0,0.0,0.0,0.0,56714302.87,76871085.97,0.0,0,0.0,66115892.14,0.0,0.0,0.0,114572218,94263736.64,0.0,0.0,0.0,136371067.9,135848860.8,63502446.11,0.0,0.0,103270392.0,0.0,0.0,125598603.7,0.0,38525455.78,0.0,118734120.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27168344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123477133.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31942,0.0,0.0,102780324.9,0.0,99493598.53,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,121333481.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31943,81993722.29,0.0,209476549.8,0.0,0.0,0.0,0.0,0.0,0,50136483.92,45652492.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,133066267.9,0.0,65951146.11,0.0,0.0,0.0,0.0,0.0,0.0,263447192.2,0.0,0.0,0.0,0.0,56997720.35,0,0.0,0.0,0.0,0.0,0.0,0.0,107496548.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31943;P52597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31943;P55795,226787822.3,453547606.2,482402824.9,138512406.3,267587398.5,555114302.9,599936886.0,285670127.8,156615282,414155983.9,223717892.1,190750213.1,69192828.32,206976148.3,187764218,273687736.6,159766181.9,155133790.8,130659856.4,289805667.9,206841660.8,241881146.1,168874312.5,184904975.1,188646592.0,129574511.9,166371397.6,188402003.7,151161796.1,457350955.8,175389406.1,197050720.6,269054879.0,406701120.3,413522863,270800900.9,227079627.6,349551082.5,263458344.4,137213490.4,126349208.4,131736578.7,134641440.3,122143049.3,149393459.4,133270632.7,142559124.5,289671344.4,119033081.8,172576979.6,167596289.8,130072380.7,85919849.66,148179513.4,142665358.5,131105091.5,119988665.3,0.0,164878150,133691303.7,130998208,149502867.6,149458378.5,91746030.2,140407458.3,102302245.5,130962173.6,134285273.9,138884533.6,274035623.4,79522730.97,134575230.5,145124341.5,190012929.9,138326115.9,145370861.9,141886883.0,151951107.5,116512742.8,164566877.9,126316265.7,119572777.3
P31947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31948,89751822.29,87531856.2,99421424.93,0.0,0.0,69191302.87,0.0,91096427.79,0,0.0,0.0,0.0,0.0,0.0,0,0.0,123140881.9,117514130.8,128890256.4,0.0,0.0,0.0,125818612.5,0.0,101785192.0,0.0,0.0,0.0,0.0,55529955.78,0.0,0.0,0.0,0.0,91085063,0.0,0.0,0.0,82952644.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103812989.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
